wave,content_tier,D_offensiveTotalDamageModifier_pct,U_offensiveTotalDamageModifier_pct,sum_total_damage_modifier_pct,D_offensivePhysicalModifier_pct,U_offensivePhysicalModifier_pct,D_offensiveCritDamageModifier_pct,D_offensiveSlowPoisonModifier_pct,D_offensiveSlowBleedingModifier_pct,D_offensiveSlowFireModifier_pct,D_offensiveSlowColdModifier_pct,D_offensiveSlowLightningModifier_pct,D_offensiveSlowLifeModifier_pct,D_offensiveSlowPhysicalModifier_pct,U_offensiveSlowAllTypes_pct,sum_dot_modifier_poison_pct,D_characterOffensiveAbility_pct,D_characterOffensiveAbilityModifier_pct,U_characterOffensiveAbility_pct,U_characterOffensiveAbilityModifier_pct,D_characterAttackSpeedModifier_pct,D_characterSpellCastSpeedModifier_pct,U_characterAttackSpeedModifier_pct,U_characterSpellCastSpeedModifier_pct,D_skillCooldownReduction_pct,D_retaliationTotalDamageModifier_pct,D_characterDefensiveAbility_pct,D_characterDefensiveAbilityModifier_pct,G_characterLifeModifier_pct,U_characterLifeModifier_pct,damage_grade,life_grade,basis
161,17,44.0,40.0,84.0,-21.0,0.0,27.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-28.0,-91.0,50.0,3.5,50.0,-8.0,11.0,11.0,0.0,5.0,0.0,74.0,67.0,6.0,326.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
162,17,44.0,40.0,84.0,-22.0,0.0,27.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-28.0,-91.0,51.0,3.5,50.0,-8.0,11.0,11.0,0.0,5.0,0.0,74.0,68.0,6.0,328.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
163,17,44.0,40.0,84.0,-22.0,0.0,27.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-28.0,-92.0,51.0,3.5,50.0,-8.0,11.0,11.0,0.0,5.0,0.0,74.0,69.0,6.0,330.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
164,17,44.0,40.0,84.0,-22.0,0.0,27.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-28.0,-92.0,51.0,3.5,50.0,-8.0,11.0,11.0,0.0,5.0,0.0,74.0,69.0,6.0,332.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
165,17,44.0,40.0,84.0,-23.0,0.0,27.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-28.0,-92.0,52.0,3.5,50.0,-8.0,11.0,11.0,0.0,5.0,0.0,74.0,70.0,6.0,334.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
166,17,45.0,40.0,85.0,-23.0,0.0,27.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-64.0,-28.0,-92.0,52.0,3.5,50.0,-8.0,11.0,11.0,0.0,5.0,0.0,74.0,71.0,6.0,336.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
167,17,45.0,40.0,85.0,-23.0,0.0,27.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,52.0,3.5,50.0,-8.0,11.0,11.0,0.0,5.0,0.0,74.0,71.0,6.0,338.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
168,17,45.0,40.0,85.0,-24.0,0.0,27.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,53.0,3.5,50.0,-8.0,11.0,11.0,0.0,5.0,0.0,74.0,72.0,6.0,340.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
169,17,45.0,40.0,85.0,-24.0,0.0,27.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,53.0,3.5,50.0,-8.0,11.0,11.0,0.0,5.0,0.0,74.0,73.0,6.0,342.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
170,17,45.0,40.0,85.0,-24.0,0.0,27.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,53.0,3.5,50.0,-8.0,11.0,11.0,0.0,5.0,0.0,74.0,74.0,6.0,344.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
171,18,56.0,40.0,96.0,-25.0,0.0,29.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,54.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,0.0,80.0,75.0,6.0,420.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
172,18,57.0,40.0,97.0,-25.0,0.0,29.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,55.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,0.0,80.0,75.0,6.0,430.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
173,18,58.0,40.0,98.0,-25.0,0.0,29.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,56.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,0.0,80.0,76.0,6.0,440.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
174,18,59.0,40.0,99.0,-25.0,0.0,29.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,57.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,0.0,80.0,77.0,6.0,450.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
175,18,60.0,40.0,100.0,-25.0,0.0,29.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,58.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,0.0,85.0,77.0,6.0,460.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
176,18,71.0,40.0,111.0,-28.0,0.0,29.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,59.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,0.0,85.0,78.0,6.0,470.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
177,18,72.0,40.0,112.0,-28.0,0.0,29.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,60.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,0.0,85.0,79.0,6.0,480.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
178,18,73.0,40.0,113.0,-28.0,0.0,29.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,61.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,0.0,85.0,79.0,6.0,490.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
179,18,74.0,40.0,114.0,-28.0,0.0,29.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,62.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,0.0,85.0,80.0,6.0,500.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
180,18,75.0,40.0,115.0,-28.0,0.0,29.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,63.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,5.0,85.0,81.0,6.0,510.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
181,19,86.0,40.0,126.0,-32.0,0.0,31.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,64.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,5.0,90.0,81.0,6.0,556.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
182,19,87.0,40.0,127.0,-32.0,0.0,31.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,65.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,5.0,90.0,82.0,6.0,572.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
183,19,88.0,40.0,128.0,-32.0,0.0,31.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,66.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,5.0,90.0,83.0,6.0,588.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
184,19,89.0,40.0,129.0,-32.0,0.0,31.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,67.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,5.0,90.0,83.0,6.0,604.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
185,19,90.0,40.0,130.0,-32.0,0.0,31.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,68.0,4.199999809265137,50.0,-8.0,12.0,12.0,0.0,5.0,5.0,95.0,84.0,6.0,620.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
186,19,101.0,40.0,141.0,-36.0,0.0,31.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,69.0,4.199999809265137,50.0,-8.0,13.0,13.0,0.0,5.0,5.0,95.0,85.0,6.0,636.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
187,19,102.0,40.0,142.0,-36.0,0.0,31.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,70.0,4.199999809265137,50.0,-8.0,13.0,13.0,0.0,5.0,5.0,95.0,85.0,6.0,652.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
188,19,103.0,40.0,143.0,-36.0,0.0,31.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,71.0,4.199999809265137,50.0,-8.0,13.0,13.0,0.0,5.0,5.0,95.0,86.0,6.0,668.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
189,19,104.0,40.0,144.0,-36.0,0.0,31.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,72.0,4.199999809265137,50.0,-8.0,13.0,13.0,0.0,5.0,5.0,95.0,87.0,6.0,684.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
190,19,105.0,40.0,145.0,-36.0,0.0,31.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,73.0,5.0,50.0,-8.0,13.0,13.0,0.0,5.0,5.0,95.0,87.0,6.0,700.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
191,20,111.0,40.0,151.0,-40.0,0.0,33.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,74.0,5.0,50.0,-8.0,13.0,13.0,0.0,5.0,10.0,100.0,88.0,6.0,765.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
192,20,112.0,40.0,152.0,-40.0,0.0,33.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,75.0,5.0,50.0,-8.0,13.0,13.0,0.0,5.0,10.0,100.0,89.0,6.0,790.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
193,20,113.0,40.0,153.0,-40.0,0.0,33.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,-28.0,-93.0,76.0,5.0,50.0,-8.0,13.0,13.0,0.0,5.0,10.0,100.0,89.0,6.0,815.0,580.0,MEASURED (components); sum_* = DERIVED-SUM-ADDITIVE-BY-PARALLEL,MEASURED — reproduces pm4d_band_b_wave_life_modifier.csv on 151..170,records/game/balancingadjustment_survivalmode_enemies03.dbr@sm_mod [index wave-1] + records/game/balancingadjustment_mp+difficulty_enemies01.dbr@base [index 8 = Ultimate/1-player]
