record,body_kind,summoner,waves_rolled,n_actors,n_champion_actors,char_level_lo,char_level_hi,level_grade,skill_record,skill_archive,skill_class,depth,via,rank_grade,dot_family,display_name,is_dot,rank_lo,array_index_min_lo,index_state_lo,magnitude_min_lo,magnitude_max_lo,rank_hi,magnitude_min_hi,magnitude_max_hi,duration_min_s,duration_max_s,dps_if_field_is_total_lo,dps_if_field_is_per_second_lo,chance_pct,is_global,is_xor,skill_modifier_pct,skill_duration_modifier_pct,skill_max_level,array_len,magnitude_grade,stacking_rule_grade,basis
records/creatures/enemies/aetherialworm_b01_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_poisonspit.dbr,gdx1,Skill_AttackProjectile,0,skillName-slot,MEASURED-RANK,Poison-INSTANT,,False,27,26,IN-RANGE,616.0,,28,648.0,,,,,,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_poisonspit.dbr :: offensiveSlowPoison-INSTANTMin/Max[26]
records/creatures/enemies/aetherialworm_b01_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialworm_poison.dbr,gdx1,Skill_Passive,0,skillName-slot,MEASURED-RANK,Poison-INSTANT,,False,27,26,IN-RANGE,159.0,,28,166.0,,,,,,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialworm_poison.dbr :: offensiveSlowPoison-INSTANTMin/Max[26]
records/creatures/enemies/aetherialworm_b02_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_fireburst.dbr,gdx1,Skill_AttackProjectileBurst,0,skillName-slot,MEASURED-RANK,Fire,{^E}Burn Damage,True,27,26,IN-RANGE,201.0,,28,210.0,,3.0,,67.0,201.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_fireburst.dbr :: offensiveSlowFireMin/Max[26]
records/creatures/enemies/aetherialworm_b02_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_firespit.dbr,gdx1,Skill_AttackProjectile,0,skillName-slot,MEASURED-RANK,Fire,{^E}Burn Damage,True,27,26,IN-RANGE,201.0,,28,210.0,,3.0,,67.0,201.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_firespit.dbr :: offensiveSlowFireMin/Max[26]
records/creatures/enemies/aetherialworm_b03_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_iceburst.dbr,gdx1,Skill_AttackProjectileBurst,0,skillName-slot,MEASURED-RANK,Cold,{^E}Frostburn Damage,True,27,26,IN-RANGE,201.0,,28,210.0,,3.0,,67.0,201.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_iceburst.dbr :: offensiveSlowColdMin/Max[26]
records/creatures/enemies/aetherialworm_b03_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_icespit.dbr,gdx1,Skill_AttackProjectile,0,skillName-slot,MEASURED-RANK,Cold,{^E}Frostburn Damage,True,27,26,IN-RANGE,201.0,,28,210.0,,3.0,,67.0,201.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_icespit.dbr :: offensiveSlowColdMin/Max[26]
records/creatures/enemies/aetherialworm_b04_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_lightningburst.dbr,gdx1,Skill_AttackProjectileBurst,0,skillName-slot,MEASURED-RANK,Lightning,{^E}Electrocute Damage,True,27,26,IN-RANGE,201.0,,28,210.0,,3.0,,67.0,201.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_lightningburst.dbr :: offensiveSlowLightningMin/Max[26]
records/creatures/enemies/aetherialworm_b04_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_lightningspit.dbr,gdx1,Skill_AttackProjectile,0,skillName-slot,MEASURED-RANK,Lightning,{^E}Electrocute Damage,True,27,26,IN-RANGE,201.0,,28,210.0,,3.0,,67.0,201.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/attackprojectile/aetherialworm_lightningspit.dbr :: offensiveSlowLightningMin/Max[26]
records/creatures/enemies/bonerat_witchgod_a01_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskills/passive/passiveproperties_witchgod_bonerat.dbr,base,Skill_Passive,0,skillName-slot,MEASURED-RANK,Poison,{^E}Poison Damage,True,26,25,IN-RANGE,93.0,,27,97.0,,5.0,,18.6,93.0,,,,,,60,63,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskills/passive/passiveproperties_witchgod_bonerat.dbr :: offensiveSlowPoisonMin/Max[25]
records/creatures/enemies/bonerat_witchgod_b01_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskills/attackprojectile/bonerat_witchgod_venomspines.dbr,base,Skill_AttackProjectileBurst,0,skillName-slot,MEASURED-RANK,Poison,{^E}Poison Damage,True,27,26,IN-RANGE,222.0,,28,234.0,,5.0,,44.4,222.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskills/attackprojectile/bonerat_witchgod_venomspines.dbr :: offensiveSlowPoisonMin/Max[26]
records/creatures/enemies/bonerat_witchgod_b01_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskills/attackprojectile/bonerat_witchgod_venomspines.dbr,base,Skill_AttackProjectileBurst,0,skillName-slot,MEASURED-RANK,Poison-INSTANT,,False,27,26,IN-RANGE,731.0,,28,760.0,,,,,,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskills/attackprojectile/bonerat_witchgod_venomspines.dbr :: offensiveSlowPoison-INSTANTMin/Max[26]
records/creatures/enemies/bonerat_witchgod_b01_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskills/buff/bonerat_witchgod_poisonaura_buff.dbr,base,SkillBuff_Passive,1,buffSkillName,DERIVED-INHERITED-RANK,Poison,{^E}Poison Damage,True,27,26,IN-RANGE,116.0,,28,122.0,,3.0,,38.6667,116.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskills/buff/bonerat_witchgod_poisonaura_buff.dbr :: offensiveSlowPoisonMin/Max[26]
records/creatures/enemies/bonerat_witchgod_b01_summon.dbr,PET-SUMMON,records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,,0,0,106,108,DERIVED-INHERITED,records/skills/nonplayerskills/passive/passiveproperties_witchgod_bonerat_champion.dbr,base,Skill_Passive,0,skillName-slot,MEASURED-RANK,Poison-INSTANT,,False,27,26,IN-RANGE,177.0,,28,185.0,,,,,,,,,,,60,63,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskills/passive/passiveproperties_witchgod_bonerat_champion.dbr :: offensiveSlowPoison-INSTANTMin/Max[26]
records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,ROSTER,,157,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/bossskills/avris_bloodorbnova.dbr,gdx1,Skill_AttackProjectileRing,0,skillName-slot,MEASURED-RANK,Bleeding,{^E}Bleeding Damage,True,27,26,IN-RANGE,578.0,,28,602.0,,3.0,,192.6667,578.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/bossskills/avris_bloodorbnova.dbr :: offensiveSlowBleedingMin/Max[26]
records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,ROSTER,,157,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/path/aetherialbloater_violentbarf.dbr,gdx1,Skill_AttackProjectileBurst,0,skillName-slot,MEASURED-RANK,Poison,{^E}Poison Damage,True,27,26,IN-RANGE,183.0,,28,191.0,,5.0,,36.6,183.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/path/aetherialbloater_violentbarf.dbr :: offensiveSlowPoisonMin/Max[26]
records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,ROSTER,,157,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/path/aetherialbloater_violentbarf.dbr,gdx1,Skill_AttackProjectileBurst,0,skillName-slot,MEASURED-RANK,Poison-INSTANT,,False,27,26,IN-RANGE,347.0,,28,360.0,,,,,,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/path/aetherialbloater_violentbarf.dbr :: offensiveSlowPoison-INSTANTMin/Max[26]
records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,ROSTER,,157,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_burningfever_buff.dbr,gdx2,SkillBuff_Debuf,1,buffSkillName,DERIVED-INHERITED-RANK,Bleeding,{^E}Bleeding Damage,True,27,26,IN-RANGE,294.0,,28,306.0,,1.0,,294.0,294.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_burningfever_buff.dbr :: offensiveSlowBleedingMin/Max[26]
records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,ROSTER,,157,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_plaguepresence_buff.dbr,gdx2,SkillBuff_Debuf,1,buffSkillName,DERIVED-INHERITED-RANK,Poison,{^E}Poison Damage,True,27,26,IN-RANGE,225.0,,28,234.0,,2.0,,112.5,225.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx2/bossskills/aetherialbloater_plaguepresence_buff.dbr :: offensiveSlowPoisonMin/Max[26]
records/creatures/enemies/boss&quest/aetherialbloater_malmouthdocks_01.dbr,ROSTER,,157,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx2/bossskills/passives/aetherialbloater_malmouthdocks_passiveproperties_01.dbr,gdx2,Skill_Passive,0,skillName-slot,MEASURED-RANK,Bleeding,{^E}Bleeding Damage,True,27,26,IN-RANGE,246.0,,28,256.0,,2.0,,123.0,246.0,,,,,,60,63,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx2/bossskills/passives/aetherialbloater_malmouthdocks_passiveproperties_01.dbr :: offensiveSlowBleedingMin/Max[26]
records/creatures/enemies/boss&quest/aetherialcorruption_intro.dbr,ROSTER,,155,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/bossskills/dralgar_aetherbursts.dbr,gdx1,Skill_AttackProjectileFan,0,skillName-slot,MEASURED-RANK,Fire,{^E}Burn Damage,True,27,26,IN-RANGE,100.0,,28,104.0,,2.0,,50.0,100.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/bossskills/dralgar_aetherbursts.dbr :: offensiveSlowFireMin/Max[26]
records/creatures/enemies/boss&quest/aetherialcorruption_intro.dbr,ROSTER,,155,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/bossskills/dralgar_aethernova.dbr,gdx1,Skill_AttackProjectileRing,0,skillName-slot,MEASURED-RANK,Fire,{^E}Burn Damage,True,27,26,IN-RANGE,100.0,,28,104.0,,2.0,,50.0,100.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/bossskills/dralgar_aethernova.dbr :: offensiveSlowFireMin/Max[26]
records/creatures/enemies/boss&quest/aetherialcorruption_intro.dbr,ROSTER,,155,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/bossskills/dralgar_aetherorbitalretaliation.dbr,gdx1,Skill_AttackProjectileOrbiting,0,skillName-slot,MEASURED-RANK,Fire,{^E}Burn Damage,True,27,26,IN-RANGE,218.0,,28,227.0,,2.0,,109.0,218.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/bossskills/dralgar_aetherorbitalretaliation.dbr :: offensiveSlowFireMin/Max[26]
records/creatures/enemies/boss&quest/aetherialcorruption_intro.dbr,ROSTER,,155,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/bossskills/dralgar_rotskin.dbr,gdx1,Skill_BuffAttackRadiusToggled,0,skillName-slot,MEASURED-RANK,Poison,{^E}Poison Damage,True,27,26,IN-RANGE,197.0,,28,205.0,,2.0,,98.5,197.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/bossskills/dralgar_rotskin.dbr :: offensiveSlowPoisonMin/Max[26]
records/creatures/enemies/boss&quest/basilisk_witchritual.dbr,ROSTER,,156,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/bossskills/passive/stonebasilisk_passiveproperties_01.dbr,gdx1,Skill_Passive,0,skillName-slot,MEASURED-RANK,Poison-INSTANT,,False,27,26,IN-RANGE,144.0,,28,150.0,,,,,,,,,,,60,63,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/bossskills/passive/stonebasilisk_passiveproperties_01.dbr :: offensiveSlowPoison-INSTANTMin/Max[26]
records/creatures/enemies/boss&quest/basilisk_witchritual.dbr,ROSTER,,156,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/bossskills/stonebasilisk_acidbarf.dbr,gdx1,Skill_AttackWave,0,skillName-slot,MEASURED-RANK,Poison-INSTANT,,False,27,26,IN-RANGE,1262.0,,28,1315.0,,,,,,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/bossskills/stonebasilisk_acidbarf.dbr :: offensiveSlowPoison-INSTANTMin/Max[26]
records/creatures/enemies/boss&quest/basilisk_witchritual.dbr,ROSTER,,156,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/bossskills/stonebasilisk_acidprojectilenova.dbr,gdx1,Skill_AttackProjectileRing,0,skillName-slot,MEASURED-RANK,Poison,{^E}Poison Damage,True,27,26,IN-RANGE,607.0,,28,630.0,,5.0,,121.4,607.0,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/bossskills/stonebasilisk_acidprojectilenova.dbr :: offensiveSlowPoisonMin/Max[26]
records/creatures/enemies/boss&quest/basilisk_witchritual.dbr,ROSTER,,156,2,0,106,108,MEASURED-SET,records/skills/nonplayerskillsgdx1/bossskills/stonebasilisk_acidprojectilenova.dbr,gdx1,Skill_AttackProjectileRing,0,skillName-slot,MEASURED-RANK,Poison-INSTANT,,False,27,26,IN-RANGE,1496.0,,28,1558.0,,,,,,,,,,,60,60,MEASURED,"UNDECODABLE-FROM-SUBSTRATE — the .dbr carries Chance / Global / XOR / DurationModifier but no stack-count or same-source-replacement rule; the semantics live in the engine, not the record",records/skills/nonplayerskillsgdx1/bossskills/stonebasilisk_acidprojectilenova.dbr :: offensiveSlowPoison-INSTANTMin/Max[26]
