record,n_rostered_actors,anim_table,alert_anim_chance,status,weaponset,variant,anm_path,archive,bones,frames,anim_speed,anim_weight,seconds_at_30fps_DERIVED,basis
records/creatures/enemies/boss&quest/basilisk_witchritual.dbr,2,records/creatures/enemies/anm/anm_basilisk_witchritual.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/basilisk/animation/basilisk_alert_a01.anm,gdx1/resources/Creatures.arc,19,45,1.0,100.0,1.5,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/chthonianrylok_gabalthunn.dbr,2,records/creatures/enemies/anm/anm_chthonian_rylok.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/chthonianrylok/animations/chthonianrylok_alert_a01.anm,gdx1/resources/Creatures.arc,77,43,1.0,100.0,1.43333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/chthonianservitor_lunalvalgoth.dbr,2,records/creatures/enemies/anm/anm_chthonian_servitor.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/chthonianservitor/animation/chthonianservitor_cast_a01.anm,gdx1/resources/Creatures.arc,38,44,1.0,100.0,1.46667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/cultist_cultleader_01.dbr,2,records/creatures/pc/anm_malepc.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,2,records/creatures/enemies/anm/anm_eldritcharmor_bossfire.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,1,records/creatures/enemies/anm/anm_humankurnfemale_floating.dbr,30,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,2,records/creatures/pc/anm_femalepc.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,1,records/creatures/enemies/anm/anm_gargoyle_messenger.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/chthonianrylok/animations/chthonianrylok_alert_a01.anm,gdx1/resources/Creatures.arc,77,43,1.0,100.0,1.43333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,2,records/creatures/enemies/anm/anm_golemboneboss_phase01.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/golem/anm/golembone_phase01_alert_a01.anm,resources/Creatures.arc,46,73,1.0,100.0,2.43333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,2,records/creatures/enemies/anm/anm_statue.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/possessedstatue/anm/possessedstatue_alert_a01.anm,gdx2/resources/Creatures.arc,61,47,1.0,100.0,1.56667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,2,records/creatures/enemies/anm/anm_swampcrab.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/crabmonstrosity/animation/crabmonstrosity_alert_a01.anm,gdx1/resources/Creatures.arc,28,49,1.0,100.0,1.63333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/witch_janaxia.dbr,2,records/creatures/pc/anm_femalepc.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,2,records/creatures/enemies/anm/anm_human.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/bounties/cu_bounty04.dbr,1,records/creatures/enemies/anm/anm_aetherialbloater.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/aetherialbloater/animations/aetherialbloater_alert_a01.anm,gdx1/resources/Creatures.arc,69,43,1.0,100.0,1.43333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/bounties/cu_bounty07.dbr,1,records/creatures/enemies/anm/anm_basilisk.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/basilisk/animation/basilisk_alert_a01.anm,gdx1/resources/Creatures.arc,19,45,1.0,100.0,1.5,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/bounties/cu_bounty08.dbr,1,records/creatures/enemies/anm/anm_swampcrab.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/crabmonstrosity/animation/crabmonstrosity_alert_a01.anm,gdx1/resources/Creatures.arc,28,49,1.0,100.0,1.63333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/bounties/odv_bounty07.dbr,1,records/creatures/pc/anm_malepc.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/bounties/ro_bounty11.dbr,1,records/creatures/enemies/anm/anm_harpy.dbr,0,HAS-ALERT,sHanded,1,creatures/enemies/harpy/anm/harpy_alert_a01.anm,resources/Creatures.arc,62,66,1.0,100.0,2.2,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/bounties/ro_bounty11.dbr,1,records/creatures/enemies/anm/anm_harpy.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/harpy/anm/harpy_alert_a01.anm,resources/Creatures.arc,62,66,1.0,100.0,2.2,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/bounties/ro_bounty19.dbr,1,records/creatures/enemies/anm/anm_golembone_phase01.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/golem/anm/golembone_phase01_alert_a01.anm,resources/Creatures.arc,46,73,1.2000000476837158,100.0,2.43333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/chthoniandevourer_a01.dbr,5,records/creatures/enemies/anm/anm_chthonian_devourer.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/chthonian/anm/devourer_alert_a01.anm,resources/Creatures.arc,30,23,1.0,100.0,0.76667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/chthoniandevourer_b01.dbr,5,records/creatures/enemies/anm/anm_chthonian_devourer.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/chthonian/anm/devourer_alert_a01.anm,resources/Creatures.arc,30,23,1.0,100.0,0.76667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/chthoniandevourer_b02.dbr,4,records/creatures/enemies/anm/anm_chthonian_devourer.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/chthonian/anm/devourer_alert_a01.anm,resources/Creatures.arc,30,23,1.0,100.0,0.76667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/chthonianherald_b01.dbr,2,records/creatures/enemies/anm/anm_chthonian_herald.dbr,30,HAS-ALERT,unarmed,1,creatures/enemies/chthonianherald/anm/chthonianherald_alert_a01.anm,gdx3/resources/Creatures.arc,108,51,1.0,100.0,1.7,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/chthonianherald_c01.dbr,1,records/creatures/enemies/anm/anm_chthonian_herald.dbr,30,HAS-ALERT,unarmed,1,creatures/enemies/chthonianherald/anm/chthonianherald_alert_a01.anm,gdx3/resources/Creatures.arc,108,51,1.0,100.0,1.7,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/chthonianrylok_a01.dbr,2,records/creatures/enemies/anm/anm_chthonian_rylok.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/chthonianrylok/animations/chthonianrylok_alert_a01.anm,gdx1/resources/Creatures.arc,77,43,1.0,100.0,1.43333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/chthonianrylok_b01.dbr,1,records/creatures/enemies/anm/anm_chthonian_rylok.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/chthonianrylok/animations/chthonianrylok_alert_a01.anm,gdx1/resources/Creatures.arc,77,43,1.0,100.0,1.43333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/chthonianrylok_c01.dbr,1,records/creatures/enemies/anm/anm_chthonian_rylok.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/chthonianrylok/animations/chthonianrylok_alert_a01.anm,gdx1/resources/Creatures.arc,77,43,1.0,100.0,1.43333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/chthonianwretch_b01.dbr,3,records/creatures/enemies/anm/anm_chthonianvoidfiend.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/voidfiend/anm/voidfiend_alert_01.anm,resources/Creatures.arc,27,66,1.0,100.0,2.2,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/chthonianwretch_c01.dbr,1,records/creatures/enemies/anm/anm_chthonianvoidfiend.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/voidfiend/anm/voidfiend_alert_01.anm,resources/Creatures.arc,27,66,1.0,100.0,2.2,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/chthonianherald_h04.dbr,1,records/creatures/enemies/anm/anm_chthonian_herald.dbr,30,HAS-ALERT,unarmed,1,creatures/enemies/chthonianherald/anm/chthonianherald_alert_a01.anm,gdx3/resources/Creatures.arc,108,51,1.0,100.0,1.7,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/dranghoul_h02.dbr,1,records/creatures/enemies/anm/anm_dranghoul.dbr,30,HAS-ALERT,sHanded,1,creatures/enemies/dranghoul/anm/dranghoul_01_alert.anm,resources/Creatures.arc,67,61,1.0,100.0,2.03333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/dranghoul_h02.dbr,1,records/creatures/enemies/anm/anm_dranghoul.dbr,30,HAS-ALERT,unarmed,1,creatures/enemies/dranghoul/anm/dranghoul_01_alert.anm,resources/Creatures.arc,67,61,1.0,100.0,2.03333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/rhino_h02.dbr,1,records/creatures/enemies/anm/anm_rhino.dbr,30,HAS-ALERT,unarmed,1,creatures/enemies/woollyrhino/anm/woollyrhino_alert_a01.anm,gdx3/resources/Creatures.arc,39,49,1.2000000476837158,100.0,1.63333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/skeleton_h06.dbr,1,records/creatures/enemies/anm/anm_skeleton_fast.dbr,0,HAS-ALERT,ranged2h,1,creatures/enemies/skeleton/anm/skeleton_01a_alert.anm,resources/Creatures.arc,39,41,1.0,100.0,1.36667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/skeleton_h06.dbr,1,records/creatures/enemies/anm/anm_skeleton_fast.dbr,0,HAS-ALERT,sHanded,1,creatures/enemies/skeleton/anm/skeleton_01a_alert.anm,resources/Creatures.arc,39,41,1.0,100.0,1.36667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/skeleton_h06.dbr,1,records/creatures/enemies/anm/anm_skeleton_fast.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/skeleton/anm/skeleton_01a_alert.anm,resources/Creatures.arc,39,41,1.0,100.0,1.36667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/skeleton_h08.dbr,1,records/creatures/enemies/anm/anm_skeleton_fast.dbr,0,HAS-ALERT,ranged2h,1,creatures/enemies/skeleton/anm/skeleton_01a_alert.anm,resources/Creatures.arc,39,41,1.0,100.0,1.36667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/skeleton_h08.dbr,1,records/creatures/enemies/anm/anm_skeleton_fast.dbr,0,HAS-ALERT,sHanded,1,creatures/enemies/skeleton/anm/skeleton_01a_alert.anm,resources/Creatures.arc,39,41,1.0,100.0,1.36667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/skeleton_h08.dbr,1,records/creatures/enemies/anm/anm_skeleton_fast.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/skeleton/anm/skeleton_01a_alert.anm,resources/Creatures.arc,39,41,1.0,100.0,1.36667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/skeleton_h09.dbr,1,records/creatures/enemies/anm/anm_skeleton_fast.dbr,0,HAS-ALERT,ranged2h,1,creatures/enemies/skeleton/anm/skeleton_01a_alert.anm,resources/Creatures.arc,39,41,1.0,100.0,1.36667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/skeleton_h09.dbr,1,records/creatures/enemies/anm/anm_skeleton_fast.dbr,0,HAS-ALERT,sHanded,1,creatures/enemies/skeleton/anm/skeleton_01a_alert.anm,resources/Creatures.arc,39,41,1.0,100.0,1.36667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/devotion/skeleton_h09.dbr,1,records/creatures/enemies/anm/anm_skeleton_fast.dbr,0,HAS-ALERT,unarmed,1,creatures/enemies/skeleton/anm/skeleton_01a_alert.anm,resources/Creatures.arc,39,41,1.0,100.0,1.36667,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/eldritcharmor_a01.dbr,2,records/creatures/enemies/anm/anm_eldritcharmor.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/eldritcharmor_b01.dbr,2,records/creatures/enemies/anm/anm_eldritcharmor.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/eldritcharmor_c01.dbr,4,records/creatures/enemies/anm/anm_eldritcharmor.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/ghost_a01.dbr,3,records/creatures/enemies/anm/anm_ghost_female.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/ghost_a02.dbr,1,records/creatures/enemies/anm/anm_ghost_male.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/ghost_b01.dbr,3,records/creatures/enemies/anm/anm_ghost_female.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/ghost_b02.dbr,3,records/creatures/enemies/anm/anm_ghost_female.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/ghost_b03.dbr,3,records/creatures/enemies/anm/anm_ghost_male.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/ghost_b04.dbr,5,records/creatures/enemies/anm/anm_ghost_male.dbr,0,ALERT-SLOT-EMPTY,,,,,,,,,,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/giant_b01.dbr,4,records/creatures/enemies/anm/anm_giant.dbr,30,HAS-ALERT,dHanded,1,creatures/enemies/giant/anm/giant_alert_a01.anm,gdx3/resources/Creatures.arc,82,61,1.0,100.0,2.03333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
records/creatures/enemies/giant_b01.dbr,4,records/creatures/enemies/anm/anm_giant.dbr,30,HAS-ALERT,spear2h,1,creatures/enemies/giant/anm/giant_alert_a01.anm,gdx3/resources/Creatures.arc,82,61,1.0,100.0,2.03333,frames DECODED from the .anm header (field1); seconds DERIVED at the universally-constant rate field 30 and NOT decoded as fps (UNREACHED-AB-1); state-duration == animation-length is NOT claimed (UNREACHED-AB-2)
