archive,map,parse_complete,spawn_x,spawn_y,spawn_z,to_nearest_patrol_m,to_patrol_centroid_m,to_nearest_beacon_m,inside_beacon_aura_8m,n_patrol_points,ring_max_extent_m,placement_extents_m,basis
survivalmode3/resources/Maps.arc,survivalworld_a.map,True,90.779,7.6711,32.6544,12.8473,33.113,0.3011,True,11,48.488,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_a.map,True,46.8514,5.6503,73.9361,15.7028,35.8773,0.4019,True,11,48.488,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_a.map,True,89.4879,7.4826,96.4231,12.411,32.9939,0.3228,True,11,48.488,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_a.map,True,112.4749,7.3854,71.1656,14.3291,31.7538,0.4619,True,11,48.488,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_a.map,True,102.0706,7.37,82.3275,10.6643,27.3118,0.5412,True,11,48.488,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_b.map,True,70.006,7.02,29.2159,18.5679,35.5057,0.6558,True,11,33.1759,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_b.map,True,105.0357,7.02,63.3728,18.8185,33.9762,0.5994,True,11,33.1759,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_b.map,True,36.6247,7.0299,64.7265,16.6614,34.461,0.8145,True,11,33.1759,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_b.map,True,69.0411,9.2001,66.0613,3.2494,2.4534,33.0718,False,11,33.1759,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_b.map,True,94.641,7.95,88.8754,19.1672,33.7498,0.9324,True,11,33.1759,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_b.map,True,70.9086,7.0284,98.9163,19.1363,34.2116,0.5266,True,11,33.1759,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_c.map,True,59.5607,17.0,54.7114,1.5058,9.5671,24.2408,False,11,53.0582,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_c.map,True,86.7611,16.6496,25.667,17.9232,38.8315,0.6035,True,11,53.0582,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_c.map,True,97.1306,16.65,40.7776,13.4074,34.8213,0.6764,True,11,53.0582,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_c.map,True,36.1703,16.4998,65.1743,13.2077,32.1328,1.8108,True,11,53.0582,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_c.map,True,53.8495,16.65,95.4938,15.2024,38.5506,0.6089,True,11,53.0582,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_c.map,True,91.6033,16.6511,84.6148,16.3319,34.5538,0.583,True,11,53.0582,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_d.map,True,36.6994,13.4168,44.2726,19.4815,40.2423,1.7347,True,11,48.0797,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_d.map,True,11.3033,12.6172,110.5144,13.9784,34.3093,1.2711,True,11,48.0797,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_d.map,True,31.5402,16.3122,77.632,4.4696,7.0503,35.4228,False,11,48.0797,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_d.map,True,47.0453,13.5399,112.7601,12.9928,31.4173,0.5967,True,11,48.0797,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_d.map,True,64.9126,13.5462,65.5219,13.7671,36.6054,0.6837,True,11,48.0797,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_d.map,True,64.5621,13.2333,89.6392,9.9476,31.4577,0.8028,True,11,48.0797,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_e.map,True,82.5761,7.02,28.7022,19.3211,36.238,0.3011,True,11,40.0487,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_e.map,True,70.5738,8.6638,62.8461,2.2927,0.1122,31.2221,False,11,40.0487,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_e.map,True,107.1904,7.0461,64.1072,16.506,36.7499,0.4619,True,11,40.0487,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_e.map,True,34.5472,6.75,77.4687,21.1464,38.774,0.3183,True,11,40.0487,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_e.map,True,91.76,10.3001,85.2462,14.6854,30.9024,0.5412,True,11,40.0487,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_e.map,True,71.4716,7.0304,99.8853,16.8077,37.0437,0.3228,True,11,40.0487,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_f.map,True,74.4719,1.0,21.3091,13.0742,41.4494,0.3969,True,12,56.8065,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_f.map,True,56.989,4.3,55.163,1.1919,8.1988,38.4985,False,12,56.8065,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_f.map,True,102.9783,1.0,50.9223,17.6428,41.5367,0.1223,True,12,56.8065,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_f.map,True,19.511,1.0,69.834,16.3553,44.0685,0.1637,True,12,56.8065,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_f.map,True,47.1692,1.0,99.8661,17.8792,41.8059,0.2011,True,12,56.8065,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_f.map,True,88.1924,-3.7742,90.4941,12.9815,38.9493,0.2616,True,12,56.8065,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_g.map,True,67.2709,0.1101,31.8141,14.6054,32.3571,0.4336,True,10,37.6321,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_g.map,True,40.4284,-0.2652,95.7661,23.0859,39.0442,0.6265,True,10,37.6321,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_g.map,True,64.6123,-0.8766,66.9706,2.515,3.4985,34.4682,False,10,37.6321,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_g.map,True,103.2033,-0.0145,64.7964,24.5226,40.2474,0.1984,True,10,37.6321,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_g.map,True,61.8043,-1.0732,103.3407,22.3326,39.4742,0.5117,True,10,37.6321,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_g.map,True,91.9315,-0.9913,88.5943,21.8583,38.0737,0.4431,True,10,37.6321,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_h.map,True,72.3077,15.16,30.8755,18.2141,30.6024,0.6035,True,9,42.4828,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_h.map,True,71.7179,15.37,61.1283,0.3253,3.5013,28.623,False,9,42.4828,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_h.map,True,107.7806,10.5296,41.757,22.9801,44.084,0.583,True,9,42.4828,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_h.map,True,101.7327,14.0613,60.8523,12.7664,33.5171,0.6764,True,9,42.4828,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_h.map,True,71.5879,15.16,91.3559,17.0814,30.3405,1.8108,True,9,42.4828,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_h.map,True,107.9895,9.9874,81.7184,22.7277,44.7514,0.6089,True,9,42.4828,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_i.map,True,53.6714,26.9044,46.2045,1.3837,4.1486,32.0492,False,10,43.3334,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_i.map,True,62.354,29.7791,4.6617,25.3875,41.1003,0.6035,True,10,43.3334,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_i.map,True,89.1739,25.8005,38.4944,20.105,39.3457,0.583,True,10,43.3334,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_i.map,True,82.8287,25.8771,58.383,17.284,35.6838,0.6764,True,10,43.3334,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_i.map,True,30.8705,27.2715,74.1778,18.3029,35.903,1.091,True,10,43.3334,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
survivalmode3/resources/Maps.arc,survivalworld_i.map,True,68.0915,25.4899,76.2333,16.2741,36.9288,0.6089,True,10,43.3334,8.0,"v3 labels (H-d-A index-first, D-I20-1 repaired); patrol set = head-section PatrolPoint_Attack group"
