record,wave,level,armor,absorption_pct,DA,DA_bio,DA_wave_flat,DA_wave_pct,res_physical,res_pierce,res_fire,res_cold,res_lightning,res_poison,res_life,res_aether,res_chaos,res_bleeding,grade,basis
records/creatures/anomalies/aetheranomaly_01_summon.dbr,161,105,0.0,70.0,460.04,367.0,67.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,162,105,0.0,70.0,461.1,367.0,68.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,163,105,0.0,70.0,462.16,367.0,69.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,164,105,0.0,70.0,462.16,367.0,69.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,165,105,0.0,70.0,463.22,367.0,70.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,166,105,0.0,70.0,464.28,367.0,71.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,167,105,0.0,70.0,464.28,367.0,71.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,168,105,0.0,70.0,465.34,367.0,72.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,169,105,0.0,70.0,466.4,367.0,73.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,170,105,0.0,70.0,467.46,367.0,74.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,171,107,0.0,70.0,475.73,373.8,75.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,172,107,0.0,70.0,475.73,373.8,75.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,173,107,0.0,70.0,476.79,373.8,76.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,174,107,0.0,70.0,477.85,373.8,77.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,175,107,0.0,70.0,477.85,373.8,77.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,176,107,0.0,70.0,478.91,373.8,78.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,177,107,0.0,70.0,479.97,373.8,79.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,178,107,0.0,70.0,479.97,373.8,79.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,179,107,0.0,70.0,481.03,373.8,80.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/aetheranomaly_01_summon.dbr,180,107,0.0,70.0,482.09,373.8,81.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,151,104,0.0,70.0,445.83,363.6,61.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,152,104,0.0,70.0,445.83,363.6,61.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,153,104,0.0,70.0,446.88,363.6,62.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,154,104,0.0,70.0,447.93,363.6,63.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,155,104,0.0,70.0,447.93,363.6,63.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,156,104,0.0,70.0,448.98,363.6,64.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,157,104,0.0,70.0,450.03,363.6,65.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,158,104,0.0,70.0,450.03,363.6,65.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,159,104,0.0,70.0,451.08,363.6,66.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,160,104,0.0,70.0,452.13,363.6,67.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,161,104,0.0,70.0,456.44,363.6,67.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,162,104,0.0,70.0,457.5,363.6,68.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,163,104,0.0,70.0,458.56,363.6,69.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,164,104,0.0,70.0,458.56,363.6,69.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,165,104,0.0,70.0,459.62,363.6,70.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,166,104,0.0,70.0,460.68,363.6,71.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,167,104,0.0,70.0,460.68,363.6,71.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,168,104,0.0,70.0,461.74,363.6,72.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,169,104,0.0,70.0,462.8,363.6,73.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/chthonicvoid_groble.dbr,170,104,0.0,70.0,463.86,363.6,74.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,151,105,0.0,70.0,449.4,367.0,61.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,152,105,0.0,70.0,449.4,367.0,61.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,153,105,0.0,70.0,450.45,367.0,62.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,154,105,0.0,70.0,451.5,367.0,63.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,155,105,0.0,70.0,451.5,367.0,63.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,156,105,0.0,70.0,452.55,367.0,64.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,157,105,0.0,70.0,453.6,367.0,65.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,158,105,0.0,70.0,453.6,367.0,65.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,159,105,0.0,70.0,454.65,367.0,66.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,160,105,0.0,70.0,455.7,367.0,67.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,161,105,0.0,70.0,460.04,367.0,67.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,162,105,0.0,70.0,461.1,367.0,68.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,163,105,0.0,70.0,462.16,367.0,69.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,164,105,0.0,70.0,462.16,367.0,69.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,165,105,0.0,70.0,463.22,367.0,70.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,166,105,0.0,70.0,464.28,367.0,71.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,167,105,0.0,70.0,464.28,367.0,71.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,168,105,0.0,70.0,465.34,367.0,72.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,169,105,0.0,70.0,466.4,367.0,73.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,170,105,0.0,70.0,467.46,367.0,74.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,171,107,0.0,70.0,475.73,373.8,75.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,172,107,0.0,70.0,475.73,373.8,75.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,173,107,0.0,70.0,476.79,373.8,76.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,174,107,0.0,70.0,477.85,373.8,77.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,175,107,0.0,70.0,477.85,373.8,77.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,176,107,0.0,70.0,478.91,373.8,78.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,177,107,0.0,70.0,479.97,373.8,79.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,178,107,0.0,70.0,479.97,373.8,79.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,179,107,0.0,70.0,481.03,373.8,80.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/eldritchground.dbr,180,107,0.0,70.0,482.09,373.8,81.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,151,104,0.0,70.0,445.83,363.6,61.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,152,104,0.0,70.0,445.83,363.6,61.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,153,104,0.0,70.0,446.88,363.6,62.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,154,104,0.0,70.0,447.93,363.6,63.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,155,104,0.0,70.0,447.93,363.6,63.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,156,104,0.0,70.0,448.98,363.6,64.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,157,104,0.0,70.0,450.03,363.6,65.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,158,104,0.0,70.0,450.03,363.6,65.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,159,104,0.0,70.0,451.08,363.6,66.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,160,104,0.0,70.0,452.13,363.6,67.0,5.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,161,104,0.0,70.0,456.44,363.6,67.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,162,104,0.0,70.0,457.5,363.6,68.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
records/creatures/anomalies/sandstorm.dbr,163,104,0.0,70.0,458.56,363.6,69.0,6.0,500.0,530.0,500.0,500.0,500.0,500.0,1000.0,500.0,500.0,0.0,MEASURED,bio equation @ level_lo + every skillName{i} passive at its own skillLevel{i}; armour absorption default from gameengine.dbr
