record,in_rolled_20w,in_rolled_10w,in_pool,is_summon_body,level_set,level_lo,level_hi,bio_record,life_equation,monster_class,winner_archive,base_life_lo,base_life_hi,life_passive_pct_lo,life_passive_pct_hi,life_passive_sources_lo,ehp_w151_lo,ehp_w151_hi,ehp_w160_lo,ehp_w160_hi,ehp_w170_lo,ehp_w170_hi,own_characterLifeModifier,own_applied,pool_records,pool_kinds,waves_pooled,waves_rolled,baton_levels,life_grade,level_grade,damage_grade
records/creatures/enemies/aetherialcolossus_b01.dbr,0,0,1,0,105|106,105,106,records/creatures/enemies/bios/bio_aetherialcolossus_b01.dbr,((charLevel*17)^1.5)+150,Champion,sm1,75564.9297,76644.8469,94.0,103.0,armorbase04.dbr[104]=94.0,816101,834662,829702,848458,844815,863787,50.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialcolossus_t3.dbr,trash,164|166|168,,,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcolossus_c01.dbr,0,0,1,0,105|106,105,106,records/creatures/enemies/bios/bio_aetherialcolossus_c01.dbr,((charLevel*20)^1.5)+200,Champion,sm1,96434.0896,97812.1304,94.0,103.0,armorbase04.dbr[104]=94.0,1041488,1065174,1058846,1082780,1078133,1102342,100.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialcolossus_t3.dbr,trash,164|166|168,,,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcolossus_c02.dbr,1,0,1,0,105|106,105,106,records/creatures/enemies/bios/bio_aetherialcolossus_c01.dbr,((charLevel*20)^1.5)+200,Champion,sm1,96434.0896,97812.1304,94.0,103.0,armorbase04.dbr[104]=94.0,1041488,1065174,1058846,1082780,1078133,1102342,100.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialcolossus_t3.dbr,trash,164|166|168,164,109,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcolossus_c02_summon.dbr,0,0,0,1,106|107|108,106,108,records/creatures/enemies/bios/bio_aetherialcolossus_c01.dbr,((charLevel*20)^1.5)+200,Champion,sm1,97812.1304,100587.7283,103.0,121.0,armorbase04.dbr[105]=103.0,1065174,1113506,1082780,1131611,1102342,1151729,100.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcorruption_a01.dbr,1,0,1,0,102|103,102,103,records/creatures/enemies/bios/bio_aetherialcorruption_a01.dbr,((charLevel*14)^1.33)+50,Common,sm1,15745.9829,15950.9765,61.0,69.0,armorbase02.dbr[101]=61.0,164860,168282,167694,171153,170843,174344,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialbloater_t3.dbr,trash,156|157|164|166,166,102,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcorruption_a01_summon.dbr,0,0,0,1,103|104|105|106,103,106,records/creatures/enemies/bios/bio_aetherialcorruption_a01.dbr,((charLevel*14)^1.33)+50,Common,sm1,15950.9765,16569.8876,69.0,88.0,armorbase02.dbr[102]=69.0,168282,177960,171153,180943,174344,184257,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcorruption_b01.dbr,1,1,1,0,103|104,103,104,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,((charLevel*20)^1.33)+50,Champion,sm1,25603.0887,25933.5735,78.0,86.0,armorbase03.dbr[102]=78.0,272416,278007,277025,282675,282146,287862,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialcolossus_t3.dbr|records/proxies/poolsbasicgdx1/aetherialcorruption_ice_t3.dbr,trash,156|164|166|168,156|164,103,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcorruption_b01_summon.dbr,0,0,0,1,104|105|106|107|108,104,108,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,((charLevel*20)^1.33)+50,Champion,sm1,25933.5735,27265.9494,86.0,121.0,armorbase03.dbr[103]=86.0,278007,301834,282675,306741,287862,312195,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcorruption_b02.dbr,1,0,1,0,103|104,103,104,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,((charLevel*20)^1.33)+50,Champion,sm1,25603.0887,25933.5735,78.0,86.0,armorbase03.dbr[102]=78.0,272416,278007,277025,282675,282146,287862,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialcolossus_t3.dbr|records/proxies/poolsbasicgdx1/aetherialcorruption_lightning_t3.dbr,trash,156|164|166|168,164,103,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcorruption_b02_summon.dbr,0,0,0,1,104|105|106|107|108,104,108,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,((charLevel*20)^1.33)+50,Champion,sm1,25933.5735,27265.9494,86.0,121.0,armorbase03.dbr[103]=86.0,278007,301834,282675,306741,287862,312195,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcorruption_b03.dbr,0,0,1,0,103|104,103,104,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,((charLevel*20)^1.33)+50,Champion,sm1,25603.0887,25933.5735,78.0,86.0,armorbase03.dbr[102]=78.0,272416,278007,277025,282675,282146,287862,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialcolossus_t3.dbr|records/proxies/poolsbasicgdx1/aetherialcorruption_fire_t3.dbr,trash,156|164|166|168,,,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcorruption_b03_summon.dbr,0,0,0,1,104|105|106|107|108,104,108,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,((charLevel*20)^1.33)+50,Champion,sm1,25933.5735,27265.9494,86.0,121.0,armorbase03.dbr[103]=86.0,278007,301834,282675,306741,287862,312195,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcorruption_c01.dbr,1,1,1,0,103|104,103,104,records/creatures/enemies/bios/bio_aetherialcorruption_c01.dbr,((charLevel*28)^1.33)+50,Champion,sm1,40025.4803,40542.4937,78.0,86.0,armorbase03.dbr[102]=78.0,425871,434615,433075,441913,441080,450021,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialbloater_t3.dbr|records/proxies/poolsbasicgdx1/aetherialcorruption_poison_t3.dbr,trash,155|156|157|164|166,155,103,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialcorruption_c01_summon.dbr,0,0,0,1,106|107|108,106,108,records/creatures/enemies/bios/bio_aetherialcorruption_c01.dbr,((charLevel*28)^1.33)+50,Champion,sm1,41581.4393,42626.8744,103.0,121.0,armorbase03.dbr[105]=103.0,452821,471879,460306,479552,468622,488077,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialfleshshaper_a01.dbr,0,0,1,0,103|104,103,104,records/creatures/enemies/bios/bio_aetherialfleshshaper_a01.dbr,((charLevel*14)^1.29)+60,Champion,sm1,11946.8063,12095.889,69.0,74.0,armorbase02.dbr[102]=69.0,126038,128216,128189,130393,130578,132812,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialfleshshaper_t3.dbr,trash,163,,,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialfleshshaper_b01.dbr,0,0,1,0,104|105|106,104,106,records/creatures/enemies/bios/bio_aetherialfleshshaper_b01.dbr,((charLevel*19)^1.3)+75,Champion,sm1,19329.0911,19811.8257,74.0,88.0,armorbase02.dbr[103]=74.0,204888,212779,208367,216345,212233,220307,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialfleshshaper_t3.dbr,trash,163,,,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialfleshshaper_c01.dbr,0,0,1,0,104|105|106,104,106,records/creatures/enemies/bios/bio_aetherialfleshshaper_c01.dbr,((charLevel*22)^1.3)+75,Champion,sm1,23371.6152,23955.7031,74.0,88.0,armorbase02.dbr[103]=74.0,247739,257284,251946,261596,256620,266387,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialfleshshaper_t3.dbr,trash,163,,,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialimp_a00_summon.dbr,0,0,0,1,104|105|106,104,106,records/creatures/enemies/bios/bio_aetherialimp_a00.dbr,((charLevel*6)^1.33)+50,Common,sm1,5269.0986,5403.0089,74.0,88.0,armorbase01.dbr[103]=74.0,55852,58028,56800,59000,57854,60081,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialimp_a01.dbr,0,0,1,0,102|103|104,102,104,records/creatures/enemies/bios/bio_aetherialimp_a01.dbr,((charLevel*10)^1.33)+50,Common,sm1,10083.1713,10345.6635,61.0,74.0,armorbase01.dbr[101]=61.0,105570,109664,107385,111526,109402,113595,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialfleshshaper_t3.dbr|records/proxies/poolsbasicgdx1/aetherialimp_t3.dbr,trash,155|163,,,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialimp_b01.dbr,0,0,1,0,103|104|105|106,103,106,records/creatures/enemies/bios/bio_aetherialimp_b01.dbr,((charLevel*14)^1.33)+30,Champion,sm1,15930.9765,16549.8876,69.0,88.0,armorbase02.dbr[102]=69.0,168071,177745,170939,180724,174125,184034,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/aetherialfleshshaper_t3.dbr|records/proxies/poolsbasicgdx1/aetherialimp_t3.dbr,trash,155|163,,,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialworm_b01_summon.dbr,0,0,0,1,106|107|108,106,108,records/creatures/enemies/bios/bio_aetherialworm_b01.dbr,((charLevel*20)^1.33)+40,Champion,sm1,26587.6874,27255.9494,103.0,121.0,armorbase03.dbr[105]=103.0,289539,301723,294325,306629,299643,312080,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialworm_b02_summon.dbr,0,0,0,1,106|107|108,106,108,records/creatures/enemies/bios/bio_aetherialworm_b01.dbr,((charLevel*20)^1.33)+40,Champion,sm1,26587.6874,27255.9494,103.0,121.0,armorbase03.dbr[105]=103.0,289539,301723,294325,306629,299643,312080,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialworm_b03_summon.dbr,0,0,0,1,106|107|108,106,108,records/creatures/enemies/bios/bio_aetherialworm_b01.dbr,((charLevel*20)^1.33)+40,Champion,sm1,26587.6874,27255.9494,103.0,121.0,armorbase03.dbr[105]=103.0,289539,301723,294325,306629,299643,312080,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/aetherialworm_b04_summon.dbr,0,0,0,1,106|107|108,106,108,records/creatures/enemies/bios/bio_aetherialworm_b01.dbr,((charLevel*20)^1.33)+40,Champion,sm1,26587.6874,27255.9494,103.0,121.0,armorbase03.dbr[105]=103.0,289539,301723,294325,306629,299643,312080,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/avian_a01.dbr,1,0,1,0,103|104,103,104,records/creatures/enemies/bios/bio_avian_a01.dbr,((charLevel*11)^1.5)+100,Champion,sm3,38236.8541,38793.591,78.0,86.0,armorbase04.dbr[102]=78.0,406840,415867,413722,422850,421370,430608,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx3/avian_t3.dbr,trash,161|168,161,109,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/avian_b01.dbr,1,0,1,0,104|105|106,104,106,records/creatures/enemies/bios/bio_avian_b01.dbr,((charLevel*15)^1.5)+200,Champion,sm3,61815.0631,63600.9385,86.0,103.0,armorbase04.dbr[103]=86.0,662657,692614,673784,704062,686147,716782,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx3/avian_t3.dbr,trash,161|168,161,109,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/avian_c01.dbr,1,0,1,0,105|106,105,106,records/creatures/enemies/bios/bio_avian_c01.dbr,((charLevel*17)^1.5)+200,Champion,sm3,75614.9297,76694.8469,94.0,103.0,armorbase04.dbr[104]=94.0,816641,835206,830251,849011,845374,864350,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx3/avian_t3.dbr,trash,161|168,161,109,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/basilisk_a01.dbr,1,0,1,0,102|103,102,103,records/creatures/enemies/bios/bio_basilisk_a01.dbr,((charLevel*9)^1.33)+20,Common,sm1,8741.2908,8855.1931,61.0,69.0,armorbase02.dbr[101]=61.0,91521,93422,93094,95016,94843,96787,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/basilisk_t3.dbr,trash,152|164,164,109,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/basilisk_b01.dbr,1,0,1,0,103|104,103,104,records/creatures/enemies/bios/bio_basilisk_b01.dbr,((charLevel*18)^1.33)+45,Champion,sm1,22256.9118,22544.1843,78.0,86.0,armorbase03.dbr[102]=78.0,236813,241673,240819,245731,245271,250240,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/basilisk_t3.dbr,trash,152|164,164,109,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/basilisk_c01.dbr,1,0,1,0,104|105|106,104,106,records/creatures/enemies/bios/bio_basilisk_c01.dbr,((charLevel*24)^1.33)+60,Champion,sm1,33046.4282,33892.7853,86.0,103.0,armorbase03.dbr[103]=86.0,354257,369092,360206,375193,366815,381971,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx1/basilisk_t3.dbr,trash,152|164,164,109,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/beaverriver_a01.dbr,0,0,1,0,103|104,103,104,records/creatures/enemies/bios/bio_beaver_a01.dbr,((charLevel*6)^1.28)+15,Common,sm3,3751.5023,3797.9994,69.0,74.0,armorbase01.dbr[102]=69.0,39578,40258,40253,40942,41003,41702,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx3/beaver_t3.dbr,trash,164,,,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/beaverriver_b01.dbr,0,0,1,0,104|105|106,104,106,records/creatures/enemies/bios/bio_beaver_b01.dbr,((charLevel*12)^1.28)+30,Champion,sm3,9216.5971,9443.3347,74.0,88.0,armorbase02.dbr[103]=74.0,97695,101421,99354,103121,101198,105009,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbasicgdx3/beaver_t3.dbr,trash,164,,,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/beetle_a01_summon.dbr,0,0,0,1,104|105|106,104,106,records/creatures/enemies/bios/bio_beetle_a00_summon.dbr,((charLevel*6)^1.28)+25,Common,sm2,3807.9994,3901.369,74.0,88.0,armorbase02.dbr[103]=74.0,40364,41900,41050,42602,41811,43383,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/bonerat_witchgod_a01_summon.dbr,0,0,0,1,106|107|108,106,108,records/creatures/enemies/bios/bio_bonerat_witchgod_a01.dbr,((charLevel*10)^1.33)+20,Common,sm_mod,10579.8269,10845.6403,88.0,102.0,armorbase02.dbr[105]=88.0,113627,118000,115531,119952,117647,122121,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/bonerat_witchgod_b01_summon.dbr,0,0,0,1,106|107|108,106,108,records/creatures/enemies/bios/bio_bonerat_witchgod_b01.dbr,((charLevel*15)^1.33)+20,Champion,sm_mod,18127.4867,18583.2909,88.0,102.0,armorbase02.dbr[105]=88.0,194689,202186,197952,205531,201577,209247,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),,,,,,MEASURED,DERIVED-INHERITED,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
records/creatures/enemies/boss&quest/aetherial_enclave_sideboss01.dbr,1,0,1,0,106|107|108,106,108,records/creatures/enemies/bios/bio_boss_aetherialroguelike_vanaldritch_01.dbr,((charLevel*46)^1.5)+10000,Quest,sm1,350483.0882,360164.7144,103.0,121.0,armorbase05.dbr[105]=103.0,3816760,3987023,3879847,4051853,3949944,4123885,0.0,NO (L-33(b): falsified on camera; band A does not fold it either),records/proxies/poolsbossgdx1/aetherialenclave.dbr,BOSS,163,163,109,MEASURED,MEASURED-SET,NOT-IN-SCOPE — Lap D is the LIFE limb of I-1. Band-B monster damage is a separate decode (PM-4 queue I-2/I-5).
