pool_record,pool_archive,pool_kind,slot_kind,slot_index,record,body,monster_class,winner_archive,slot_weight,slot_min_player_level,slot_limit,lv_record,lv_archive,lv_min_equation,lv_max_equation,charLevel_min_readingA,charLevel_max_readingA,charLevel_min_readingB,charLevel_max_readingB,readings_agree,charLevel_used,charLevel_grade,bio_record,life_equation,base_life_at_charLevel,armorbase_record,armorbase_index,armorbase_pct,ultimate_pct,own_characterLifeModifier,own_applied,characterRunSpeed,waves_in_band,first_wave,last_wave
records/proxies/poolsbasic/aetherialabomination_t3.dbr,sm_mod,trash,regular,1,records/creatures/enemies/aetherialabomination_01.dbr,Aetherial Abomination,Champion,sm_mod,100,,3,records/proxies/lv5_elitechampion+.dbr,base,(averagePlayerLevel+2),(averagePlayerLevel+2)+(averagePlayerLevel/50),105,107,105,107,True,105,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_aetherialabomination.dbr,((charLevel*15)^1.5)+165,62670.8747,records/skills/nonplayerskills/passive/armorbase04.dbr,104,94.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.25,1,83,83
records/proxies/poolsbasic/aetherialabomination_t3.dbr,sm_mod,trash,regular,2,records/creatures/enemies/zombiemutated_a01.dbr,Fleshwarped Butcher,Champion,sm_mod,100,18,2,records/proxies/lv4_champion+.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/50),104,106,104,106,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombiemutated_01.dbr,((charLevel*14)^1.33)+50,16156.628,records/skills/nonplayerskills/passive/armorbase03.dbr,103,86.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.25,1,83,83
records/proxies/poolsbasic/aetherialabomination_t3.dbr,sm_mod,trash,regular,3,records/creatures/enemies/zombiemutated_b01.dbr,Fleshwarped Thrasher,Champion,sm_mod,50,22,1,records/proxies/lv4_champion+.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/50),104,106,104,106,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombiemutated_01.dbr,((charLevel*14)^1.33)+50,16156.628,records/skills/nonplayerskills/passive/armorbase03.dbr,103,86.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.149999976158142,1,83,83
records/proxies/poolsbasic/aetherialabomination_t3.dbr,sm_mod,trash,regular,4,records/creatures/enemies/zombiehound_a01.dbr,Tainted Hound,Common,sm_mod,25,,,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombiehound_01.dbr,((charLevel*9)^1.33)+30,8865.1931,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.2999999523162842,1,83,83
records/proxies/poolsbasic/aetherialabomination_t3.dbr,sm_mod,trash,regular,5,records/creatures/enemies/zombiehound_b01.dbr,Tainted Pack Leader,Common,sm_mod,15,12,2,records/proxies/lv4_champion+.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/50),104,106,104,106,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombiehound_02.dbr,((charLevel*15)^1.33)+30,17684.5119,records/skills/nonplayerskills/passive/armorbase02.dbr,103,74.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.2999999523162842,1,83,83
records/proxies/poolsbasic/aetherialhorror_t1.dbr,sm_mod,trash,regular,1,records/creatures/enemies/aetherhorrora_a01.dbr,Aetherthorn Horror,Champion,sm_mod,100,20,3,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_thornedhorror_a01.dbr,((charLevel*10)^1.33)+60,10224.2072,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.2000000476837158,1,4,4
records/proxies/poolsbasic/aetherialhorror_t1.dbr,sm_mod,trash,regular,2,records/creatures/enemies/zombiehound_a01.dbr,Tainted Hound,Common,sm_mod,75,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombiehound_01.dbr,((charLevel*9)^1.33)+30,8751.2908,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.2999999523162842,1,4,4
records/proxies/poolsbasic/aetherialhorror_t1.dbr,sm_mod,trash,regular,3,records/creatures/enemies/zombiehound_b01.dbr,Tainted Pack Leader,Common,sm_mod,50,12,2,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombiehound_02.dbr,((charLevel*15)^1.33)+30,17459.0969,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.2999999523162842,1,4,4
records/proxies/poolsbasic/aetherialhorror_t2.dbr,sm_mod,trash,regular,1,records/creatures/enemies/aetherhorrora_a01.dbr,Aetherthorn Horror,Champion,sm_mod,100,20,4,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_thornedhorror_a01.dbr,((charLevel*10)^1.33)+60,10224.2072,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.2000000476837158,2,31,32
records/proxies/poolsbasic/aetherialhorror_t2.dbr,sm_mod,trash,regular,2,records/creatures/enemies/zombiehound_a01.dbr,Tainted Hound,Common,sm_mod,75,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombiehound_01.dbr,((charLevel*9)^1.33)+30,8751.2908,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.2999999523162842,2,31,32
records/proxies/poolsbasic/aetherialhorror_t2.dbr,sm_mod,trash,regular,3,records/creatures/enemies/zombiehound_b01.dbr,Tainted Pack Leader,Common,sm_mod,50,12,2,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombiehound_02.dbr,((charLevel*15)^1.33)+30,17459.0969,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.2999999523162842,2,31,32
records/proxies/poolsbasic/aetherialreanimator_t1.dbr,sm_mod,trash,regular,1,records/creatures/enemies/reanimator_b01.dbr,Reanimator,Champion,sm_mod,100,,1,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_reanimator_b01.dbr,((charLevel*14)^1.28)+60,11112.882,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/aetherialreanimator_t1.dbr,sm_mod,trash,regular,2,records/creatures/enemies/reanimator_b02.dbr,Reanimator,Champion,sm_mod,25,20,1,records/proxies/lv3_strong+.dbr,base,(averagePlayerLevel),(averagePlayerLevel+1)+(averagePlayerLevel/90),103,105,103,105,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_reanimator_b01.dbr,((charLevel*14)^1.28)+60,11112.882,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/aetherialreanimator_t1.dbr,sm_mod,trash,regular,3,records/creatures/enemies/reanimator_c01.dbr,Dominator,Champion,sm_mod,0,33,1,records/proxies/lv4_champion+.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/50),104,106,104,106,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_reanimator_c01.dbr,((charLevel*19)^1.28)+75,16617.7339,records/skills/nonplayerskills/passive/armorbase02.dbr,103,74.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/aetherialreanimator_t1.dbr,sm_mod,trash,regular,4,records/creatures/enemies/reanimator_d01.dbr,Dominator,Champion,sm_mod,0,45,1,records/proxies/lv5_elitechampion.dbr,base,(averagePlayerLevel+2),(averagePlayerLevel+1)+(averagePlayerLevel/50),105,106,105,106,True,105,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_reanimator_c01.dbr,((charLevel*19)^1.28)+75,16821.6102,records/skills/nonplayerskills/passive/armorbase02.dbr,104,82.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/aetherialreanimator_t1.dbr,sm_mod,trash,regular,5,records/creatures/enemies/zombie_a01.dbr,Walking Dead,Common,sm_mod,100,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombie_01.dbr,((charLevel*4)^1.33)+24,2990.0469,records/skills/nonplayerskills/passive/armorbase01.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.25,1,16,16
records/proxies/poolsbasic/aetherialreanimator_t1.dbr,sm_mod,trash,regular,6,records/creatures/enemies/zombie_b01.dbr,Wretcher,Common,sm_mod,25,5,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombie_01.dbr,((charLevel*4)^1.33)+24,2990.0469,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,50.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.350000023841858,1,16,16
records/proxies/poolsbasic/aetherialreanimator_t1.dbr,sm_mod,trash,regular,7,records/creatures/enemies/zombie_c01.dbr,Fury,Champion,sm_mod,25,12,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombiestrong_01.dbr,((charLevel*8)^1.33)+32,7488.7213,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,200.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.25,1,16,16
records/proxies/poolsbasic/aetherialreanimator_t2.dbr,sm_mod,trash,regular,1,records/creatures/enemies/reanimator_b01.dbr,Reanimator,Champion,sm_mod,50,,2,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_reanimator_b01.dbr,((charLevel*14)^1.28)+60,11112.882,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,37,53
records/proxies/poolsbasic/aetherialreanimator_t2.dbr,sm_mod,trash,regular,2,records/creatures/enemies/reanimator_b02.dbr,Reanimator,Champion,sm_mod,100,20,1,records/proxies/lv3_strong+.dbr,base,(averagePlayerLevel),(averagePlayerLevel+1)+(averagePlayerLevel/90),103,105,103,105,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_reanimator_b01.dbr,((charLevel*14)^1.28)+60,11112.882,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,37,53
records/proxies/poolsbasic/aetherialreanimator_t2.dbr,sm_mod,trash,regular,3,records/creatures/enemies/reanimator_c01.dbr,Dominator,Champion,sm_mod,25,33,1,records/proxies/lv4_champion+.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/50),104,106,104,106,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_reanimator_c01.dbr,((charLevel*19)^1.28)+75,16617.7339,records/skills/nonplayerskills/passive/armorbase02.dbr,103,74.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,37,53
records/proxies/poolsbasic/aetherialreanimator_t2.dbr,sm_mod,trash,regular,4,records/creatures/enemies/reanimator_d01.dbr,Dominator,Champion,sm_mod,5,45,1,records/proxies/lv5_elitechampion.dbr,base,(averagePlayerLevel+2),(averagePlayerLevel+1)+(averagePlayerLevel/50),105,106,105,106,True,105,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_reanimator_c01.dbr,((charLevel*19)^1.28)+75,16821.6102,records/skills/nonplayerskills/passive/armorbase02.dbr,104,82.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,37,53
records/proxies/poolsbasic/aetherialreanimator_t2.dbr,sm_mod,trash,regular,5,records/creatures/enemies/zombie_a01.dbr,Walking Dead,Common,sm_mod,100,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombie_01.dbr,((charLevel*4)^1.33)+24,2990.0469,records/skills/nonplayerskills/passive/armorbase01.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.25,2,37,53
records/proxies/poolsbasic/aetherialreanimator_t2.dbr,sm_mod,trash,regular,6,records/creatures/enemies/zombie_b01.dbr,Wretcher,Common,sm_mod,25,5,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombie_01.dbr,((charLevel*4)^1.33)+24,2990.0469,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,50.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.350000023841858,2,37,53
records/proxies/poolsbasic/aetherialreanimator_t2.dbr,sm_mod,trash,regular,7,records/creatures/enemies/zombie_c01.dbr,Fury,Champion,sm_mod,25,12,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_zombiestrong_01.dbr,((charLevel*8)^1.33)+32,7488.7213,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,200.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.25,2,37,53
records/proxies/poolsbasic/aetherialreanimator_t3.dbr,sm_mod,trash,regular,1,records/creatures/enemies/reanimator_b01.dbr,Reanimator,Champion,sm_mod,75,,2,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_reanimator_b01.dbr,((charLevel*14)^1.28)+60,11112.882,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,62,62
records/proxies/poolsbasic/aetherialreanimator_t3.dbr,sm_mod,trash,regular,2,records/creatures/enemies/reanimator_b02.dbr,Reanimator,Champion,sm_mod,50,20,2,records/proxies/lv3_strong+.dbr,base,(averagePlayerLevel),(averagePlayerLevel+1)+(averagePlayerLevel/90),103,105,103,105,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_reanimator_b01.dbr,((charLevel*14)^1.28)+60,11112.882,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,62,62
